cow_id,age,breed,feed_quantity,temperature,humidity,lactation_stage,milk_yield
194b7a00,7,Holstein,27.75,20.06,41.88,191,31.09
158f6f0d,5,Holstein,27.35,14.36,26.9,112,40.96
727e6692,10,Jersey,20.88,21.38,76.68,146,16.0
125d2743,2,Holstein,21.95,29.67,41.52,152,23.29
829a147d,3,Holstein,25.28,8.04,60.51,19,29.16
ab414fad,9,Holstein,24.86,18.16,75.65,171,28.59
c3d64884,10,Guernsey,19.9,17.12,50.32,299,13.74
4766f875,6,Holstein,27.57,37.69,44.94,116,26.25
d41aa14d,3,Jersey,17.46,13.83,43.1,88,25.6
1ec926a8,4,Holstein,22.05,33.81,85.31,214,16.08
3ce00cd7,5,Holstein,23.24,30.73,80.68,250,22.45
8a91468a,10,Guernsey,17.7,14.33,54.92,145,15.58
cad5a12c,7,Guernsey,19.19,25.58,49.46,34,17.35
b5332e66,2,Holstein,26.38,4.02,64.89,84,31.47
0ba48938,10,Holstein,19.43,27.1,78.84,101,20.29
923d1bc7,10,Jersey,19.61,3.25,60.07,373,13.69
7753d326,2,Holstein,27.26,7.65,41.07,54,28.46
b89ae380,4,Holstein,21.92,30.61,48.26,118,29.9
558c992a,2,Guernsey,18.3,16.81,89.0,254,16.64
760566a5,8,Holstein,20.78,12.7,44.19,394,21.83
2e6a0357,9,Jersey,16.86,33.01,71.05,43,15.02
9d7e54c8,3,Holstein,23.29,35.8,73.56,224,14.41
f5d6ca8d,2,Jersey,15.55,18.9,83.23,83,25.36
6f409da8,7,Holstein,24.85,15.42,58.04,230,30.51
760566a5,8,Holstein,30.8,10.12,82.72,24,32.91
21e1832b,5,Jersey,15.5,26.78,86.59,22,20.44
234c8d14,10,Jersey,18.02,26.67,40.98,148,15.18
019ca2d5,6,Holstein,25.89,20.45,51.9,66,36.77
74d8b7a3,3,Holstein,20.16,35.5,61.47,19,19.05
9a6a874e,7,Jersey,20.33,28.24,64.96,350,14.4
e5340ffa,9,Holstein,23.97,22.87,65.32,21,24.23
2b3e0cb1,5,Holstein,30.52,26.16,40.46,202,32.35
c29056af,2,Guernsey,20.25,25.58,62.99,40,19.04
c8d1a788,5,Jersey,10.0,41.62,41.01,129,9.26
5ae48f21,9,Holstein,25.99,18.78,42.79,276,24.54
af644fd4,7,Holstein,25.97,10.04,69.08,250,27.08
d6b1c605,8,Jersey,16.6,10.25,81.09,9,20.3
bf9b5eb9,4,Holstein,21.44,-0.7,68.83,193,30.34
1ccc3839,4,Holstein,25.42,35.9,42.9,207,23.9
a1f4c326,8,Holstein,21.68,-3.56,67.55,286,22.87
548ef7c4,5,Jersey,13.48,29.11,52.7,53,20.18
e723b1ef,7,Holstein,20.7,31.83,54.65,54,23.25
8b406f9e,6,Jersey,13.06,18.65,50.68,288,17.22
aa77f4e0,4,Holstein,29.19,12.09,65.06,310,30.51
f206888b,10,Holstein,21.56,20.53,59.56,364,21.02
1c40dcf9,2,Holstein,24.44,24.72,80.99,225,23.68
6153d723,8,Guernsey,20.45,19.7,56.57,147,20.91
88fbc8b7,10,Jersey,13.83,24.75,88.81,51,13.76
45cd2f60,9,Holstein,25.91,37.86,28.07,51,20.15
effee8fc,5,Holstein,23.67,10.21,39.3,310,29.35
456d5839,10,Holstein,26.24,22.75,47.77,176,26.06
548ef7c4,5,Jersey,21.2,17.08,59.5,266,25.55
c3d64884,10,Guernsey,15.3,12.97,45.28,221,12.81
88422a24,6,Holstein,24.79,10.24,61.33,170,34.17
ab90be88,2,Holstein,25.98,16.95,37.76,108,35.71
1f408383,3,Holstein,21.14,10.72,100.0,275,25.26
bc2cf9ca,6,Jersey,16.31,37.7,62.16,389,11.78
a64637e5,3,Jersey,17.78,14.98,55.96,314,15.56
aa495571,8,Holstein,22.29,6.9,70.97,304,26.03
693a13f4,5,Jersey,10.48,37.98,63.92,1,4.91
624e96cc,7,Jersey,22.06,24.84,31.09,265,16.75
90a70313,10,Holstein,22.83,25.79,67.44,235,19.07
f1515749,8,Holstein,27.83,11.73,55.03,300,23.84
8b98e904,2,Jersey,19.35,19.04,58.95,58,23.15
7d4ace1c,10,Jersey,17.68,30.3,52.88,66,17.25
ce152fd5,8,Holstein,27.03,34.84,78.24,376,12.15
bf90c838,8,Holstein,28.65,22.87,52.1,227,30.44
cca1efc5,4,Holstein,27.52,18.68,59.31,381,24.69
036221dc,9,Jersey,20.14,13.29,60.24,187,18.68
8e19cf6e,7,Jersey,20.35,10.27,52.66,197,20.67
70736dfa,9,Holstein,21.1,23.42,61.98,253,20.12
b2c9b86d,10,Holstein,22.58,15.46,49.84,102,30.77
3f4c9ae2,3,Holstein,23.05,0.12,60.55,60,30.91
3b36112e,6,Holstein,23.94,31.46,72.25,263,21.45
ac18adb9,4,Holstein,21.93,8.57,52.89,2,23.1
64bdf953,2,Guernsey,17.93,39.64,95.33,29,8.45
3394b844,7,Jersey,11.4,14.13,44.48,286,17.72
1f4da6d4,9,Jersey,15.47,19.76,72.07,150,18.89
e07ae2e6,2,Jersey,19.77,15.83,42.85,79,21.85
48e12cfa,2,Guernsey,11.91,16.61,90.37,370,10.03
a3503119,3,Jersey,17.01,22.88,81.23,175,19.79
4f7390c4,9,Holstein,28.07,21.46,24.3,254,27.36
95d87597,4,Holstein,26.42,20.24,47.49,386,24.38
92dbd227,4,Jersey,19.01,29.09,43.94,53,22.54
68a8cc7a,7,Holstein,23.71,14.55,38.34,359,21.81
1d98879b,9,Holstein,18.25,44.38,56.02,164,15.19
70736dfa,9,Holstein,25.54,19.11,74.65,95,31.74
20421cd2,6,Holstein,18.3,21.66,70.94,295,25.58
797d18f0,4,Holstein,21.81,23.0,54.57,12,26.98
15b126d2,8,Holstein,24.9,23.43,60.05,385,18.3
7408ae6d,10,Jersey,16.75,34.79,43.53,285,9.16
931faa32,10,Jersey,17.32,12.18,56.87,350,12.73
c11ffd72,2,Holstein,27.82,7.15,69.14,141,29.78
d3336846,10,Holstein,19.9,16.65,46.79,278,19.4
69689cc9,5,Holstein,26.68,10.41,91.75,138,34.95
8cab37b9,6,Jersey,17.02,-3.76,63.5,360,19.45
fd08211e,8,Guernsey,17.21,13.21,46.19,72,17.74
9d09c662,4,Holstein,23.72,14.44,68.92,114,35.49
52c5e841,3,Jersey,18.57,20.37,40.94,195,23.0
d2fe08ff,2,Holstein,26.33,28.14,42.18,368,18.53
113f95e8,7,Holstein,23.03,9.69,63.4,371,25.55
5eef0b65,7,Holstein,24.31,21.41,70.17,256,26.53
cbbc7d7d,6,Holstein,21.57,21.54,58.4,287,27.21
52c5e841,3,Jersey,20.79,20.55,77.79,29,20.53
651ad7a8,8,Holstein,13.34,13.78,57.43,218,24.78
9442f3b8,2,Jersey,20.6,22.79,77.02,93,23.52
c11ffd72,2,Holstein,27.07,16.03,87.07,268,26.48
ac1cb6fd,9,Holstein,28.87,11.72,54.22,301,25.16
fef40155,7,Jersey,13.88,29.22,48.36,336,12.29
d2fe08ff,2,Holstein,25.41,7.86,58.01,396,22.44
8e249c1d,2,Holstein,30.65,21.62,58.82,314,26.41
059f2c88,6,Guernsey,20.02,13.41,38.06,307,16.37
c9023f1a,5,Holstein,30.01,0.07,70.49,348,26.14
d636b990,2,Holstein,26.88,25.85,42.01,202,29.44
03e11295,3,Guernsey,19.11,26.84,65.95,272,15.53
bc59f022,7,Holstein,23.81,10.69,70.01,366,24.6
0b8043dc,2,Holstein,22.83,28.08,51.54,235,22.59
0711979e,3,Holstein,26.03,9.03,72.77,244,29.78
ced8267a,9,Holstein,24.81,25.17,46.92,252,25.79
b5d1f6e0,5,Holstein,19.6,20.51,49.36,257,28.59
5251cd71,10,Holstein,27.63,19.57,41.32,148,29.73
42068db6,6,Holstein,26.08,33.27,46.11,50,25.37
2b3e0cb1,5,Holstein,22.33,20.4,64.44,165,32.98
797d18f0,4,Holstein,19.12,9.01,58.12,260,29.17
ce152fd5,8,Holstein,19.08,30.86,69.67,345,14.7
3f4c9ae2,3,Holstein,27.36,40.83,48.78,328,13.78
cbbc7d7d,6,Holstein,28.65,35.58,86.84,317,15.43
4bdc2859,10,Holstein,20.55,14.13,64.54,142,28.32
f79b49e2,7,Jersey,20.79,21.4,80.65,24,22.39
042e8847,7,Holstein,21.78,45.0,23.07,93,26.53
c21f5a94,7,Holstein,24.33,23.2,93.29,355,23.14
059f2c88,6,Guernsey,21.42,36.89,61.39,177,16.2
c5310ff5,10,Holstein,28.56,8.88,42.4,222,26.09
164d2568,5,Holstein,24.17,24.92,76.92,153,29.98
761a5c2a,3,Holstein,28.76,-4.49,44.63,156,33.5
9de5c7b2,7,Jersey,21.86,10.37,70.2,129,25.73
22070569,3,Holstein,24.98,10.13,97.36,105,34.73
7ba386ea,6,Jersey,14.68,16.95,85.06,14,22.8
d457cb54,2,Holstein,24.85,17.05,90.66,194,27.46
5c64229b,4,Jersey,20.88,42.87,44.81,188,10.76
1d5957a0,2,Holstein,18.72,14.2,64.96,74,33.08
aa77f4e0,4,Holstein,26.27,17.41,56.82,387,26.44
210baaa1,9,Holstein,27.41,21.93,68.68,302,25.26
c974650f,2,Jersey,22.56,21.23,40.63,298,18.34
14872438,9,Holstein,21.47,29.71,74.24,236,17.21
c457c498,6,Holstein,26.84,11.13,55.37,169,34.33
c64367dc,7,Holstein,15.52,34.45,63.77,70,20.38
c4f292da,9,Holstein,28.16,14.57,62.29,159,30.29
60bbb64a,2,Jersey,13.08,24.22,39.11,189,15.37
f7682a6f,7,Holstein,26.06,-0.22,55.72,291,27.84
60c835c2,9,Holstein,26.5,13.57,33.19,369,24.49
ea8bd2a5,2,Jersey,19.84,26.16,72.56,399,12.92
df32a94d,4,Holstein,27.65,17.53,53.04,222,33.64
5fcf5a5e,3,Holstein,26.34,22.69,78.29,382,23.2
5c05e7d7,8,Holstein,21.33,8.04,62.66,304,26.07
8c32c618,5,Holstein,25.51,15.99,61.07,238,30.96
27e99102,9,Jersey,18.16,10.26,68.35,52,20.71
3c295da7,3,Jersey,16.23,28.18,67.18,344,13.77
dc511aea,3,Holstein,23.48,11.69,59.98,236,28.61
1f8f4a09,7,Holstein,25.63,27.03,36.6,228,27.91
f59dad6c,6,Holstein,19.11,28.13,27.91,305,21.12
53ffed8d,8,Holstein,27.76,30.38,46.72,319,20.97
b5cb5cfc,4,Jersey,16.71,27.08,53.56,67,21.7
7da46f37,9,Holstein,21.22,8.41,57.55,216,26.0
f3ccddbc,9,Holstein,25.99,21.58,49.28,395,19.64
68801937,3,Holstein,28.21,6.97,65.83,290,24.46
758e456c,10,Holstein,20.24,24.31,78.89,342,15.3
0b68f8b5,5,Jersey,16.51,23.09,41.99,200,21.11
09d19ebe,7,Holstein,25.7,33.8,60.28,4,17.48
88203bf6,3,Holstein,23.05,17.57,53.55,399,20.11
c54b0c6e,9,Holstein,22.4,30.07,54.17,154,27.57
30ea8029,6,Holstein,25.94,15.62,51.27,12,31.05
fc773bd4,10,Holstein,22.06,33.24,45.14,359,14.95
dac780f3,2,Holstein,27.73,14.32,54.77,243,27.29
7c5f7df8,7,Holstein,22.91,18.44,63.47,108,32.08
b05ca9e6,7,Holstein,27.8,15.52,70.47,239,30.3
f8daec18,7,Jersey,19.59,34.22,93.39,195,7.79
d3d4dd84,5,Guernsey,18.61,38.75,75.04,43,12.41
f6e79618,9,Jersey,15.07,31.83,75.81,99,13.87
e5143af1,7,Jersey,21.27,16.46,31.02,230,20.57
821167c8,6,Jersey,17.54,23.71,49.31,346,16.12
50b5974a,10,Jersey,13.7,45.0,78.52,144,9.08
b699435f,4,Holstein,27.28,9.86,84.46,80,36.6
3bf8ec73,2,Holstein,23.09,16.14,40.39,75,32.72
0b68f8b5,5,Jersey,20.01,16.83,63.71,155,25.82
9c516ffd,8,Jersey,20.03,28.35,74.12,352,15.33
34477b46,7,Holstein,27.03,16.62,62.02,194,33.08
487c46b5,6,Holstein,27.24,28.95,55.25,29,31.81
e4087503,4,Holstein,24.21,16.65,76.43,205,30.3
dc511aea,3,Holstein,23.35,19.92,68.07,174,31.83
bfd49f89,3,Holstein,25.0,21.44,78.62,210,32.0
771a2044,6,Holstein,26.61,14.94,84.76,322,27.62
90a44d56,10,Holstein,24.55,16.95,73.27,386,20.52
fbb7dfb0,10,Holstein,24.05,43.32,80.88,16,9.39
88fbc8b7,10,Jersey,17.43,15.08,38.33,4,13.58
7a312f21,3,Holstein,22.98,25.02,58.46,94,25.28
b95b34ed,2,Holstein,22.39,27.53,78.72,276,20.97
7408ae6d,10,Jersey,18.19,22.69,41.88,166,14.7
9f1ac835,3,Jersey,20.39,15.2,61.68,322,18.51
e4087503,4,Holstein,30.62,24.07,48.24,349,28.01
00d1228d,7,Jersey,21.75,30.9,96.57,248,14.82
27e99102,9,Jersey,19.07,34.18,38.91,60,12.92
4eb757cc,6,Jersey,16.83,22.68,63.44,254,17.39
db717798,2,Holstein,24.83,20.13,62.21,183,28.71
10ad8c89,7,Jersey,19.33,19.67,78.18,45,23.32
6565378c,4,Holstein,21.71,27.54,82.69,66,30.51
ae96cecf,10,Holstein,26.95,19.94,57.67,396,19.67
7d1bf787,7,Holstein,21.44,11.38,46.84,24,28.69
4be509d8,2,Holstein,24.38,9.61,69.55,191,28.75
4dfbf087,6,Holstein,26.06,26.77,61.11,289,25.34
2fa2dbe1,8,Holstein,17.81,26.59,23.98,35,28.64
e9389410,4,Jersey,16.56,30.22,50.21,220,19.61
835ea59c,5,Holstein,24.06,4.28,75.01,154,39.91
14b547eb,9,Jersey,22.08,23.48,60.35,46,24.93
68a8cc7a,7,Holstein,23.51,6.43,20.8,23,30.58
8f8d449f,5,Jersey,19.17,8.27,66.57,167,23.74
0da2ea38,9,Jersey,19.25,11.65,77.64,188,18.85
2aeb49a7,5,Holstein,23.54,16.65,30.49,279,30.88
351b3b78,5,Holstein,25.68,20.97,74.94,236,33.11
682e4192,5,Jersey,19.17,17.88,90.23,352,18.22
5bb82a18,8,Jersey,15.82,10.0,74.97,319,14.92
bf9b5eb9,4,Holstein,25.5,1.81,49.52,209,32.32
b98ac497,10,Jersey,17.98,10.33,57.46,236,14.51
bbb8e940,3,Holstein,26.33,29.2,37.73,85,30.08
3f8d2337,2,Holstein,24.23,32.62,65.7,172,21.43
1ec926a8,4,Holstein,24.76,12.49,51.37,385,26.76
a50ffcfc,9,Holstein,24.35,20.94,68.01,91,32.92
f33a5b94,9,Holstein,21.92,16.46,36.54,170,27.82
624e96cc,7,Jersey,18.32,30.08,47.39,91,18.68
d28fcba5,7,Holstein,24.51,1.15,81.2,124,31.85
35e53e3c,3,Holstein,28.1,45.0,49.1,294,14.33
83dfd8bf,8,Holstein,27.45,7.6,53.9,54,31.8
990432dd,8,Holstein,25.7,23.85,66.8,311,22.11
ecc7e414,4,Holstein,18.38,10.5,53.01,44,33.24
a95d97bf,9,Jersey,16.82,14.25,48.11,14,18.76
399a12b6,5,Guernsey,22.19,30.16,61.52,112,16.76
773ac735,9,Holstein,26.02,40.27,61.72,162,13.52
23ef4313,5,Jersey,16.38,6.69,40.48,368,17.04
9878f2b7,3,Holstein,29.03,12.99,20.75,348,28.18
c88be577,8,Jersey,16.52,39.15,79.15,204,8.27
1451556f,7,Holstein,27.56,33.82,53.72,366,18.69
8a2cf546,10,Holstein,27.39,16.74,50.14,325,23.74
526594f3,9,Holstein,24.21,5.93,81.12,57,33.56
c005a9ad,4,Holstein,16.69,34.4,55.62,210,22.43
c67b8874,6,Holstein,28.41,17.43,67.54,267,30.97
d7b84b86,5,Holstein,29.26,26.46,71.89,262,26.71
9a6a874e,7,Jersey,17.32,5.98,53.55,393,17.99
0b68f8b5,5,Jersey,16.37,28.14,46.17,226,19.63
a6093472,7,Holstein,23.46,20.98,66.6,350,26.24
d7390b70,3,Jersey,22.9,10.54,72.46,147,22.28
761a5c2a,3,Holstein,25.16,16.7,63.16,188,29.61
728e2c07,7,Holstein,25.46,23.41,78.81,81,30.51
36881a34,10,Holstein,22.58,14.93,68.57,272,19.95
796c355e,6,Jersey,21.37,22.49,51.99,189,22.98
6ba77977,8,Holstein,23.42,30.0,57.28,368,19.2
ac55b69e,5,Jersey,17.17,19.45,51.96,209,21.14
af644fd4,7,Holstein,25.92,1.45,52.84,352,24.73
06047999,3,Holstein,24.58,25.47,95.81,96,27.33
4766f875,6,Holstein,26.64,12.06,74.89,213,36.35
3016be72,9,Holstein,22.17,30.65,77.19,147,22.28
b71c5601,8,Jersey,20.14,22.31,47.49,71,19.93
2a131b4d,10,Holstein,25.85,21.6,48.11,90,30.75
f206888b,10,Holstein,23.67,11.18,55.91,255,23.71
0d3f468b,5,Holstein,22.2,30.62,35.9,138,31.23
d636b990,2,Holstein,30.05,22.32,86.89,170,30.56
679df932,3,Holstein,26.2,27.13,73.79,348,19.94
3844d1fa,10,Holstein,21.62,45.0,40.99,224,10.63
3bf8ec73,2,Holstein,24.98,10.39,57.28,28,29.65
238600b4,4,Holstein,21.25,18.59,49.43,146,34.76
1d750c3b,3,Jersey,21.06,26.22,48.96,320,16.55
4e113777,9,Holstein,23.92,13.87,65.11,96,32.39
164d2568,5,Holstein,23.95,8.37,49.41,150,36.37
83e1fd56,9,Guernsey,19.71,23.58,39.1,143,19.18
c82ac8ec,9,Holstein,21.62,28.6,62.05,10,20.01
66e10ae6,5,Guernsey,15.1,15.73,58.37,49,21.98
6ed621fa,10,Holstein,24.67,15.41,57.48,386,20.95
727e6692,10,Jersey,17.02,27.62,62.5,246,12.97
7ffe96c7,5,Jersey,19.63,9.22,55.9,324,19.76
4dcda30d,3,Jersey,15.19,22.57,59.03,266,19.85
791dcc7e,7,Holstein,23.1,24.28,64.84,366,18.95
7b8b79ac,6,Holstein,25.17,18.65,58.22,114,35.53
61951de5,3,Holstein,22.93,24.01,51.33,159,32.26
01724ec6,6,Holstein,25.98,27.75,50.08,271,26.4
0163afda,3,Holstein,20.9,13.31,68.89,186,29.5
b0f3ecc1,8,Holstein,26.78,18.12,35.25,95,30.84
1c40dcf9,2,Holstein,26.37,35.79,67.88,326,16.11
1f9644d8,7,Holstein,24.03,35.95,61.45,40,25.79
ffab261f,3,Holstein,29.67,23.13,68.57,102,32.62
1083648f,8,Holstein,20.51,15.94,66.32,187,28.72
a2fea69b,7,Holstein,23.71,4.66,51.71,227,29.45
019ca2d5,6,Holstein,20.94,20.27,82.23,365,25.41
82462eaf,8,Holstein,24.11,34.41,52.18,340,19.65
cd887cf4,3,Holstein,25.79,21.95,64.8,263,25.59
c67b8874,6,Holstein,26.37,15.7,82.89,173,34.31
743222cc,3,Holstein,24.18,25.91,61.37,328,22.65
9878f2b7,3,Holstein,16.91,3.01,59.42,267,25.85
20421cd2,6,Holstein,24.04,25.89,72.09,321,21.86
c08a88a5,3,Holstein,19.46,18.9,69.72,96,33.5
5fbddccb,8,Holstein,23.29,29.47,66.56,183,18.72
34477b46,7,Holstein,22.47,14.46,49.07,67,34.25
92dbd227,4,Jersey,16.5,0.83,75.37,363,18.47
ef44d923,2,Jersey,17.42,29.65,47.03,57,19.9
d3ef820f,9,Holstein,24.3,31.37,74.58,225,18.82
5e339dc2,6,Holstein,27.06,13.3,51.17,192,34.77
f47027f0,2,Jersey,23.98,36.77,63.19,240,13.18
ea26de82,4,Holstein,25.09,30.88,57.7,334,17.16
36e8f36b,2,Holstein,21.95,45.0,54.61,274,14.14
6e4a4130,4,Guernsey,20.17,4.31,71.53,204,22.54
1950da59,3,Holstein,24.91,14.89,64.99,338,25.6
62ee8b87,8,Holstein,27.3,8.36,57.94,173,31.57
ca9786d3,10,Jersey,21.19,6.15,39.81,342,14.43
8c5b5bcf,9,Jersey,27.09,32.77,65.36,7,12.6
bf90c838,8,Holstein,21.53,27.39,62.05,46,26.55
7034d9c1,5,Jersey,14.75,6.29,51.39,236,21.35
05bf185b,9,Holstein,24.49,23.05,52.33,375,19.39
cc297981,4,Jersey,15.46,16.74,70.94,217,20.78
96a95b90,4,Jersey,15.61,11.31,54.86,78,24.59
1083648f,8,Holstein,28.22,18.25,66.76,114,33.95
54d26611,3,Holstein,23.22,30.92,56.8,153,22.02
1a0a3b97,8,Jersey,15.25,30.47,60.68,67,14.24
c8347ee2,6,Holstein,28.52,38.67,58.26,211,17.17
948cd8fe,3,Holstein,27.51,34.44,46.51,121,24.37
0163afda,3,Holstein,22.5,20.01,60.58,355,23.81
125d2743,2,Holstein,23.12,15.48,85.9,389,22.25
3bf8ec73,2,Holstein,22.43,24.37,78.21,145,28.48
9878f2b7,3,Holstein,31.69,2.88,70.36,189,34.14
1cbda324,9,Holstein,22.28,30.51,56.97,41,24.18
6df9a5ab,7,Jersey,18.76,30.37,39.07,139,19.03
c3d64884,10,Guernsey,21.75,5.56,36.4,56,18.92
c39de43c,7,Guernsey,15.0,19.11,78.69,45,20.34
231b4e55,5,Holstein,18.41,12.43,57.53,364,24.38
d41aa14d,3,Jersey,12.32,21.96,54.63,284,17.63
194b7a00,7,Holstein,26.02,11.83,52.48,23,31.46
036221dc,9,Jersey,20.8,4.91,61.12,21,22.22
34973157,4,Holstein,22.96,26.11,62.62,308,26.55
e87d848e,4,Holstein,32.42,14.29,47.87,144,37.71
58073291,2,Holstein,21.5,19.74,68.46,329,23.9
c88be577,8,Jersey,18.63,10.51,51.52,238,19.29
f47027f0,2,Jersey,12.43,31.94,59.59,313,9.88
f529d112,3,Holstein,25.19,18.67,62.43,187,31.57
4766f875,6,Holstein,19.26,20.87,32.94,239,27.01
b5332e66,2,Holstein,24.36,23.12,42.33,99,30.16
5091babb,10,Holstein,24.31,7.42,71.57,374,18.69
f8968de5,6,Guernsey,17.46,20.06,68.41,153,21.89
835ea59c,5,Holstein,24.5,16.08,57.57,311,30.35
7cb991e4,5,Holstein,27.91,38.59,49.81,208,26.19
1d98879b,9,Holstein,19.34,13.78,71.23,105,27.42
679df932,3,Holstein,30.35,28.52,54.73,160,29.58
4ad5a1ea,8,Jersey,20.48,23.97,57.48,271,17.03
6a766243,2,Jersey,17.5,31.22,53.09,152,16.54
63f38a4c,2,Holstein,27.74,23.66,56.18,86,31.27
6ebdc760,2,Guernsey,10.0,18.57,47.3,50,17.25
094123a3,4,Holstein,24.45,18.44,88.71,277,28.2
dc511aea,3,Holstein,27.32,15.57,58.87,389,25.15
bc94e47c,3,Guernsey,19.9,31.29,56.45,363,10.73
9de5c7b2,7,Jersey,21.09,25.92,55.33,163,19.91
1a700736,6,Jersey,13.95,15.92,61.12,388,14.85
f59dad6c,6,Holstein,24.48,25.24,70.59,157,29.46
cc751d7c,8,Holstein,24.86,5.81,67.89,118,32.74
931faa32,10,Jersey,13.97,19.21,58.17,385,13.23
03dd0d9b,6,Jersey,18.58,11.02,58.52,139,24.4
1dcda161,2,Holstein,19.51,24.72,82.13,372,17.38
e723b1ef,7,Holstein,23.14,35.68,72.53,34,16.24
d3cc3511,8,Guernsey,18.78,32.62,43.29,74,14.77
ba66ab4f,4,Jersey,18.66,32.94,35.31,11,18.55
3f8d2337,2,Holstein,20.91,6.28,86.95,358,25.85
6e16c23e,7,Holstein,27.75,33.7,61.82,254,19.26
ac55b69e,5,Jersey,14.94,27.49,73.38,92,21.35
773ac735,9,Holstein,26.86,23.31,93.01,28,26.07
9d6af604,2,Jersey,17.47,19.01,63.01,164,21.18
b5d1f6e0,5,Holstein,21.8,15.14,70.29,51,35.9
ca9786d3,10,Jersey,20.62,-1.73,50.51,226,17.09
6e7820f5,10,Holstein,22.84,15.82,55.48,173,28.24
2c720d0f,4,Holstein,12.69,19.78,83.95,310,21.72
7a312f21,3,Holstein,20.71,27.38,66.45,384,19.4
11d38c87,9,Holstein,22.89,23.92,71.74,223,21.65
ff0e3cc5,9,Holstein,21.86,22.62,75.39,356,19.28
3c440596,7,Holstein,19.38,16.97,82.4,101,32.24
087e9060,9,Holstein,26.6,22.42,57.21,136,30.25
6ebdc760,2,Guernsey,17.25,23.99,50.58,124,19.24
68a6de4d,6,Jersey,18.52,4.09,79.12,139,25.97
cc50d896,5,Holstein,20.61,15.73,69.14,221,31.2
2b1f389c,2,Jersey,21.24,20.25,80.84,290,16.91
c058ad9d,10,Jersey,14.09,7.47,74.77,332,12.76
caffefc3,9,Holstein,19.69,23.54,61.23,347,19.58
36e8f36b,2,Holstein,22.31,27.43,47.5,336,15.18
ce3d88e0,6,Holstein,19.08,21.57,55.49,10,28.92
b95b34ed,2,Holstein,20.57,18.08,55.73,160,28.4
06f2e30e,8,Guernsey,10.0,2.25,52.0,150,15.77
a3503119,3,Jersey,21.06,20.73,52.95,254,17.93
e335f6a1,5,Holstein,27.3,18.72,53.35,169,36.62
23ef4313,5,Jersey,20.43,24.04,65.75,56,23.12
8d9b3f8b,10,Holstein,26.84,9.57,52.81,84,30.42
ae17b137,2,Jersey,16.17,17.32,76.92,284,14.96
194b7a00,7,Holstein,21.7,31.22,79.97,227,20.71
d7390b70,3,Jersey,19.47,12.3,62.9,51,26.48
5d7a3088,2,Holstein,18.94,24.05,47.49,108,27.2
2bc2fb50,8,Holstein,19.63,20.13,65.04,15,26.87
f871a6bd,5,Holstein,30.84,32.76,41.06,10,23.84
2ef76f85,8,Holstein,25.23,23.59,50.0,290,23.74
23ef4313,5,Jersey,19.7,45.0,78.64,398,10.18
d4ade99c,3,Jersey,14.78,11.36,38.79,262,18.86
41c60422,2,Jersey,17.06,26.46,73.56,142,17.25
ff714fbf,10,Holstein,24.75,27.35,32.25,162,22.69
5f499d47,10,Holstein,22.44,13.07,35.26,371,19.58
758e456c,10,Holstein,28.66,6.27,78.1,18,27.58
dcd70884,8,Holstein,25.17,33.71,44.4,32,21.19
4766f875,6,Holstein,25.17,18.24,45.1,217,32.31
238600b4,4,Holstein,25.09,19.39,78.15,67,37.36
90a39646,4,Holstein,25.51,19.74,70.3,176,35.65
8a91468a,10,Guernsey,17.18,23.98,65.86,78,18.46
03e11295,3,Guernsey,22.09,28.53,35.21,56,17.09
27cb4136,3,Holstein,20.77,9.18,44.47,398,21.64
f9ec0a01,7,Jersey,15.17,35.06,48.56,172,15.53
f95ba31f,7,Guernsey,13.45,18.32,69.1,74,16.76
fd84a170,3,Jersey,15.05,40.24,76.72,21,9.74
39d06cb9,5,Holstein,19.82,19.55,62.91,333,24.79
20133b80,6,Guernsey,19.68,11.74,80.98,384,16.07
88422a24,6,Holstein,18.89,25.49,36.71,225,29.87
dba44c0b,9,Holstein,20.38,19.75,56.53,243,24.09
b8862656,10,Jersey,16.15,16.32,69.8,227,16.8
289bac21,7,Jersey,14.01,25.07,70.46,377,12.46
bc59f022,7,Holstein,22.42,5.4,31.33,291,26.22
d2fe08ff,2,Holstein,19.57,8.68,78.85,312,21.81
cad5a12c,7,Guernsey,16.32,16.6,60.46,136,21.32
f1515749,8,Holstein,27.52,22.32,45.36,255,27.5
773ac735,9,Holstein,26.03,23.77,71.03,75,25.34
fd7da32a,4,Holstein,27.32,23.65,81.3,102,32.05
f5d6ca8d,2,Jersey,15.13,17.33,69.4,258,16.54
d2fe08ff,2,Holstein,22.09,19.32,43.79,197,30.22
5fbddccb,8,Holstein,23.05,25.92,51.38,2,18.18
d2b069d6,5,Holstein,26.2,37.23,47.53,12,23.11
210baaa1,9,Holstein,25.9,24.5,44.59,127,29.47
3ccb8b8c,9,Jersey,20.74,18.77,69.0,186,21.54
3844d1fa,10,Holstein,17.96,19.37,54.22,116,26.28
6541b993,8,Holstein,26.11,7.26,49.03,371,20.69
1d9e3df7,9,Holstein,20.96,5.91,49.83,184,28.4
cfdff42c,8,Holstein,22.88,22.72,48.61,110,30.39
aac5161d,10,Holstein,25.51,1.8,91.65,389,21.61
9abb976f,7,Jersey,20.11,21.88,93.24,79,21.12
2bc2fb50,8,Holstein,17.14,32.58,49.55,142,20.34
52c5e841,3,Jersey,15.4,28.63,78.04,236,12.41
